
,Text,Label
241,リポ楽しみにしてるねー😆🥰🥰,14
242,そっちやった😆👍,14
243,"マグカップ🐷🦌
キーホルダー
フィギュア
無事に受取りました😆

マグは直径7~8㎝、高さは10㎝位ですね。
キーホルダー、フィギュアは5㎝程の大きさです。

꙳★*ﾟこはくのお店꙳★*ﾟ… ",14
244,"結局ッ🤔スタイルが良ければ
UNIQLOを着ようが高見えするのよね😆🤩",14
245,昼ご飯でした😆,14
246,おはようるいこ今日はオムライスにするよ😆w,14
247,"ありがとうございます😆✨
チャレバト飽きます😬笑",14
248,"絵画風やってみた😆🎉

あつ森　どうぶつの森　あつまれどうぶつの森 animalcrossing ＃ジャスミン ",14
249,アジフライは醤油が美味しいですよね！！😆,14
250,おおー行きました？🤭外飲み気持ちよさそう〜😆,14
251,"それならそれでいいよ、もう。

おっと
SHOWROOMイベントだったのか😅
参加してみよっかな～😆
じゃ～ね～😁",14
252,"うぉー👀
まさにグランプリな作品😆😆
是非とも頂きたいです☺️",14
253,社長さんおめでとうございます😆✨✨✨,14
254,"❗❓😆🍀💦

アストンマーチャンは恋する乙女「甘露寺 蜜璃」タイプ。天真爛漫で表情豊かな人。惚れっぽく常にキュンキュンしてる。婚活のために柱になるようなぶっ飛んだ思考の持ち主。とにかく可愛い。
柱キャラ診断 4ndan ",14
255,"はぁこさん得意のおっちょこちょいが出た！😆
それが可愛いんだけどね♪😘
買い物に行くとき、財布を忘れて出かけないようにね！",14
256,けんちゃんサツマイモ好きでちゅね😆😆まりちゃんのお団子頭もサツマイモっていってまし探検隊ですし😆多分富山限定になると思います寿司🥺,14
257,はーい！！😆,14
258,フィーネさん、おはありですよー。😆,14
259,"だよね😆

悩ましい。
お家でもロンT着たいなぁって。
グリーンかわいいなと…💚",14
260,"まぁチーム抜けても荒野やめないからな😆
また遊ぼうぜ(ﾟ∀ﾟ)",14
261,"前々から欲しいと思っていたロッドスタンドをついに購入😆（今更か？）
これだけでまた少し釣りの腕が上がった気分になるのは自分だけ😅 ",14
262,"今日まさに流行語考えてて、今年はコロナとアイランドと끝だなぁと思ってました！😆✨
今年の漢字一字は、「島」
ハングル一字は、「끝」
絵文字は、🤭",14
263,"
おとなび
またまた
おめでとう🎉✨😆✨🎊",14
264,会った子に言われるととってもはじゅかちい😆💕💕💕笑,14
265,"こんなお弁当出ていたなんて知りませんでした😆
ありがとうございます😍🙏🏻🔥✨",14
266,"2020.10.17 ステンドグラス

☀️…曇り
⛪️…伊豆高原ステンドグラス美術館
📷…canon eos 7d

どこを見ても綺麗でした✨
教会でパイプオルガンの演奏も聴けて楽しかった〜😆
結婚式があったみたいで、花嫁さんが… ",14
267,"でしょうね！笑
ご家族のお気持ちお察ししますわ😆😆😆",14
268,"楽しいですよね（笑）
龍が如く極2のキャバクラ経営が1番楽しかったです😆",14
269,"肥後橋で逢える方
明日は休みです😆
軽くでもがっつりでも

えん、募集
写メは送りません🙅‍♀️
しつこい人ブロックします
あと常識ない言葉使いの人も
😃泊まりでも大歓迎
楽しみましょうね❣️

大阪 えん プチ 肥後橋
弾けよう😜",14
270,"ぬいぐるみみたいだよね😆🐨🐨🐨
むちゃくちゃかわいいー😍💕",14
271,"寒い季節が来ますね〜
でもマリーちゃんが
元気なら寒さも耐えちゃいますよねパパ👨😆",14
272,かよわい乙女のために最初から永久電池入れといてよね😆バンチャンハイタッチはソニミュは落選www後はタワレコ待ちです😂,14
273,"レシピは風船で飛んでくることが多いよ！🍄✨

私、ずっと空ばっか見てる😆💦💦💦",14
274,"はい～😆ありがとうございます🤗
今日もぼちぼちいきます😊",14
275,鬼滅ブーム😆,14
276,見つけ次第報告します😆,14
277,どれもこれも、それだけで腹一杯な感じ😆,14
278,わかります！僕は少しでも落ち込んだら悔しさバネにして前向こうって思うようにしてます！😆,14
279,"名前の横のAIMの問い合わせが
多いからツイートしますね🥰

ᴬᴵᴹ
↑これコピペして貼ってちょ♥

お揃い万歳😆🙌",14
280,"さりげないですね😆
この熨斗で、お祝い贈ったり贈られたりしたいです🥺💕",14
281,"やろやろー！
やってる人集めて人狼ゲームみたいにしたい😆",14
282,"ほなみんのおかげで、色の意識が少しずつ変わってきてるよね😆
これはほなみんによる洗脳だな〜🥰",14
283,おめでとうございます😆😆😆✨🎂,14
284,"Lioさんありがとうございます😊
もったいぶるような顔面ではないのでちょい出ししてみました😂

新しいトレ着パツパツにするくらい頑張ります😆",14
285,"いいねの内容で無いけど💦
むかさんみたくなっちゃうよー😆",14
286,"ねーしつこいよね😭

うちは劇みせてくれる😆
楽しみだ😆❤️ワクワクする😆",14
287,"ぱくちゃさん
ありがとうございます😆✨

楽しんでもらえて嬉しいです 
こちらこそよろしくお願いします！",14
288,"【🧩グッズ入荷情報🧩】「テイルズ オブ」より新商品が入荷したっちゃ😆
talesof ",14
289,"kaoriちゃん、お疲れさま😊
1位だね～✨✨

この内容と全く関係ないんだけど 
ウニほうれん草、めっちゃ美味しかった😆
大好物リストに追加されたよぉ🤤💖",14
290,そして気になっていた次回の予約は問題なく取れた😆お気に入りの先生もいつもよりは少なかったけど何人か空いてたよ。今日はたまたま少なかっただけなのかな。まだわからないけどとりあえずネガティブなツイは消しておこう😅,14
291,近々、引っ越すんですか？🍀😆,14
292,"こっ……こわっ😱
それで生命保険いただいてラッキー😆💕しようと思っているのかしら

確かに介護って大変
それが毎日となると……つい思ってはいけないことを考えてしまうこともあると思う

でもそれ込みの… ",14
293,"ありがとう😆😁😄

まこっちゃんも浜ちゃんきたよ！
おめでとう🎉🎊😊✨",14
294,"おはよう👋😃☀️
ランクインおめでとう🎉✨😆✨🎊
今日も１日楽しんで😉",14
295,楽しみ～😆✨,14
296,"麻雀女王決定戦で出場してるお店ですよね😆
色めっちゃ似合ってる😎🔥",14
297,今夜私どーしよ。これから何かをパーふぇくとにしとく‼️😆,14
298,"これなのねぇ‼️
帰ったら探してみるよぉ😸
見つけられなかったら、Amazonでポチるぅ😆",14
299,ありがとうございます😆✨,14
300,"ありがとう😆
ホントそれ！",14
301,ほるとんさん、おはありです。😆,14
302,リーグ戦の翌日だから行けますね😆,14
303,"まっちゃんさんありがとうございます😆
めっちゃめっちゃテンション⤴️上がっております笑🎵🥳",14
304,"めっちゃ腹立つ事あって
٩(๑`^´๑)۶ﾑｷｰ!!!だったけど

USJチケット🎁もらって
今は😆🙌

少し寝ます🌸ムカついた時は
寝たら忘れる✨
えりのつぶやき ",14
305,"ヤシの葉シュレッダーで粟穂を巻いて
ケージの隙間に詰めた　ズボラフォレイジング 

ラブバ達よ。

存分にお齧りなさい‼️😆

フォレイジング　フォージング　菜の花動物病院　ナチュラルシュレッダー… ",14
306,"ほんと、そうなんですよね💦同じ犬種なのに、豆柴ってだけで差別されてしまうと悲しいですよね。。
うちも痩せてるし小さいけど、大きな病気もしたことないし、元気すぎるくらい元気です✨✨
大きな柴犬も豆柴も… ",14
307,いやいや、酔っ払うのは安酒と一緒です😆,14
308,わー！！！こちらこそめちゃくちゃ嬉しいお言葉をありがとうございますーー！！😆❤️❤️,14
309,今ストのラジオ聞いたけどハロプロの話してくれて私得すぎ😆,14
310,"くるりん、やったね( v^-゜)♪
お疲れ様😆🎵🎵",14
311,そこなんすよ～😆,14
312,やったー😆,14
313,"いつも8時までってすごいねー✨ガッツリ睡眠!!今日は小腹減っちゃったかな😆笑
お兄ちゃん独特すぎるわ  ",14
314,ありがとーございます！😆,14
315,"ありがとう😆💕✨
あお君ママさんも❗のんびりして下さいね❤️",14
316,"はじめまして😆
フォローさせていただきました✨

ビルボード対策バッチリですね👍
よろしくお願いします🙌💕

嵐 
Party Starters 
Whene… ",14
317,みんな俺の継子になるがいい!といいながら釜飯を上手い!上手い!上手いと食べたいですねぇ😆✨,14
318,こちらこそありがとうございます😆✨✨,14
319,"この5箇所であってますかねー😆当たりますように✨
 セガキャッチャーオンラインでおかしさがし ",14
320,"息子が帰宅
ユ...で止めたけど
また呼びそうになった
最近多いなー😆",14
321,"26話完走おめー😆そこまで見れば映画もまたいっそう楽し！だよう。
‥ほんでね、映画見ちゃうとこの後どうなるんだ？てのがそりゃもう気になってですね。ついに原作に手を出すという奈落（あくまでも個人の感想ですｗ)",14
322,あとGOTOイートの食事券も買ってきた😆買おうと思ってたのをすっかり忘れてて、販売開始から日が経ってたけど買えたよ👀✨まだいっぱいあるのかなぁ？,14
323,"なにこのメンバー😆
楽しみすぎる！
ご予約お待ちしてます〜！ ",14
324,いやいやそんなことお気になさらず、せっかくのスローライフなので楽しみましょー😆,14
325,"毎日紹介すごいです❗️
楽しみにしていますね😊
こちらこそ、ぜひ仲良くさせてください😆
よろしくお願いします✨",14
326,その時横にいさせて欲しい😆,14
327,"めちゃくちゃ 恥ずかしい 
無謀にもサノクに挑戦するもんだから、並び方わからず 当たって砕けてた(笑)
あの時は、いやあの時も🥰みなさまに助けていただいた〜。
ホンデの🥩高句麗 同じ席で写真も撮って貰ったね(笑)懐かしい😆",14
328,"🎀クニブンさーーん🎀💛
おつかれちゃーん😆🎶
ゆっくりまったりしてねーーー😊❣️🎶",14
329,わー!ありがとうございますー😆🙏心強いです😆✨データ入稿とか未知の世界です💦(すっかりその気になってきてます😅描くものも決まってないのに～),14
330,"ただいまです♪😆
無事にミッション完了しました♪😤",14
331,うんこか〜😆,14
332,ビックリ👀‼️しました(oﾟДﾟﾉ)ﾉ観ている方も (笑)ありがとうございます😆💕✨,14
333,楽しい時間をありがとう😆💕✨,14
334,"いよいよ今夜、今シーズンの総決算ですね☺️
ガチンコ勝負のこのレース、自分の走りができたお馬さんが勝つんだと思います✨是非良い結果が出ることを祈ってます‼️
とりあえず、馬体重………キニナル😆",14
335,期間限定で飾られていたのですが評判良かったみたいで毎月開催するようになったようでこれから毎月楽しみです😆,14
336,おはようございます😆もう日が落ちてますよ～,14
337,食べ物かどうかの確認かな😆,14
338,"さっちん🙌😆それだよ～ヽ(´▽`)/
パイロットダーリン😍💕ずっと搭乗してたい🥴",14
339,"通勤快速の度が過ぎるパターンですね。
通勤暴走爆速超特急燃料消費大食漢号
ですね。😆",14
340,"セブチ セミコロン代行を
お願いしたら、まさかのシノ(^^♪
本当にありがとうございました😆 ",14
341,"❤️サンドラッグ様❤️

素敵なｷｬﾝﾍﾟｰﾝ応募させて下さい🙏🌈

もうリップクリームが手放せない時期に
なりましたねっ😭

DHC薬用リップクリーム のバームタイプ
使用してみたいです☝️😆… ",14
342,なんてタイムリーな😆 ,14
343,"今日はひかる先生に施術させていただきました😆
主訴は右腰でした。
私のお得意の運動鍼をさせていただきました。
すごく気に入ってくださいました✨
痛みも緩和できて、可動域も広くなってました😄

保険治療の話とか少し教えていただきました。
本当に勉強になりました😄",14
344,"なるほどーー！
泣いたり驚いたり踏ん張ったりなんて、神様、どうしてそんな仕様にしたんだろう…😭すんなり寝れたほうがいいのに。子がかわいそう。😢

でも、他の方も同じand理由を知れて安心しました😆ありがとうございます！",14
345,"ミサさん
有り難う御座います😆

健康でいられるのも家族のお陰ですね😃
チビもくそんの為にも頑張らないと👍",14
346,"いや～90年代はまだまだ面白かったなー。すっかり年取ったなーhahaha

昨日知人に「ブログとか書いていろんなことを文章にして欲しいな」と言われて少し悩んでる。
そのうちアメブロ始めるかもしれませんね😆",14
347,"あれ可愛かったよね！華やかな柄✨
夫婦でお揃いがいいからお茶碗は大きいサイズも作って欲しいよね。
大きい茶碗二つでも良いと思うけど😆
私も昼はご飯と魚とキノコ類のお弁当でヘルシーだったよ✨
夜割と甘… ",14
348,"やったー😆‼️
今度はもっと長くいられるよう時間取ります( ๑&gt;ω•́ )ﻭ✧
かわいい子固定ツイートさんで拝見しましたが沢山いらっしゃるので楽しみすぎます✨",14
349,"実はこの写真はコロナ終息したら行こうと決めてるハリネズミカフェの広告記事です😆🎵🎵
リッキーで１度見て好きになりました。",14
350,素晴らしい、言霊パワー♥️です😆👍🎀,14
351,"😍😍😍🙈♡
応援するよ😆",14
352,"ゆうちゃん、名古屋来てたんだねー！満喫できたみたいで💙

あ！ラウちゃん！じゃなくてナナちゃん😆

気をつけて帰ってね☺️",14
353,今日18-22でコフルいます！2日目も楽しく過ごせたらいいなあ😆✊🏻,14
354,"📷📲…画像整理…処分中。

広島にも昔、😋🍴不二家レストランがあったんですよ…H＆Mの🏢ビルの２階…たまに連れてって貰えるのが嬉しかった思い出。父の職場 (金座街)も近くて、この辺りは子供の頃よく来ていたから😋🍴ペコちゃんの頭✋… ",14
355,"オープンまで4時間をきりました‼️

どんどん楽しい時間が
近づいて来ます！🤩

今日は全員無料で
わたがし食べ放題作り放題です‼️是非、非日常の空間を
楽しんでください！

もちろん《かずきくんの夢豚カレー》
・《おつまみ夢豚》… ",14
356,"ありがとうございます😆

ですね！
そして茶色ものは美味しいですからね😆✨",14
357,"ほんとだ❗️すごい❗️
しぃかさん、土曜の昼、我が島きのこ狩りに来ませんか？私含め4人ほどいますが😆",14
358,"こんにちは～🎶
だよね、私も超お得だと思ってぽちってしまった😆
いどりさんXmasティッタにしたんだね！！ほんと優秀だよね～🙌
私は今どちらを増やすかめっちゃ迷ってるとこです🤤💕

お財布はね…うん、見ない見ない……(笑",14
359,"9ヶ月おめでとうございます💐
点滴から解放は嬉しいですね😆",14
360,東京に行く口実ができるからそれはそれでいいかなぁ〜って😆,14
361,"えー❣️私も縁がSUKI💖過去話もあって、設定めちゃくちゃ好みで‼️始める前は玄葉推せる…❗️って思ってたんだけどねw
うさちゃんとはニコラといい、他の作品のキャラでも合いそうで嬉しい〜‼️私は軽く見えて真面目な人に落ちる傾向だよ😆",14
362,"日本初上陸のシャンパンで
楽しく乾杯したいです😆💗

応募させて頂きます(*´˘`*)‼️",14
363,富士山の独立峰っぷりを堪能するなら、一、二を争うロケーションかと思います😆✌,14
364,遅ようですね😆ww,14
365,アマギフ😆,14
366,ちょっとした衝撃(笑劇)映像ですね😆,14
367,"かわさんありがとうございます✨
とっても美味しくて嬉しい佐賀セットでした😆遊びにいきたくなっちゃう！",14
368,"いえいえ😆
頑張ってください😆😆",14
369,"もう全然だめだめだったぁ😆
詐欺かな？ってくらいの病院😂",14
370,こちらこそ、いつも観ていただきありがとうございます😆,14
371,"綺麗🎄
なんかワクワクしますね😆",14
372,"八谷さん‼️超～～出遅れ。
ゆうサラダ😆
美味しそう✨☀️✨",14
373,"まーちゃん💛
久しぶりのヲタ活楽しかったよぉ！
とうとう関西を飛び出してしまったわぁ😆😆
意外と近くてびっくり！",14
374,良いですよー😆,14
375,本日のお仕事終了😆明日１日お仕事頑張ったら楽しい事が待ってる😆待っててね石原さん😆。,14
376,ありがとう😆✨,14
377,"フミぼうさんとこもロボット掃除機あるんですね☺️
ウチは当たるなんて思ってなかったし、もともとそんなに必要とは思ってなくて😅
でも、ホント楽になったので嬉しいです😆
ギーさんもそのうち慣れて相手しなくなるかもな😅",14
378,ともさん、やっと声掛けさせて貰った😆これから色々ありそうだから一緒に応援頑張ろうね🤝どっちもよろしくね😌,14
379,🌪️が強烈な実弥GETおめでとう御座います🎉✨😆✨🎊,14
380,どこかかしらの領域が密集していると思われますが、22999人ならなんとかなるかなー😆,14
381,"嵐Instagram更新！
全部いい写真ばっかり！😆やっと翔くんのうちわ持ってるとこ見せてくれたw
 ",14
382,"わっ💕
やったやったぁ😆！
じゃあ22にする！",14
383,"またイチャジット始まりましたｯ?! 𐤔𐤔
りんたろーさんとかねちーが仲良いと私まで嬉しくなるし､好きになってよかったって思います😆💗",14
384,"テルマーとかラクーアとかは、話してる人いないんですよね。荻窪の安めのところはガキが多くてダメでしたね。
サウナは根性がなくてなかなか、、😂ww
でも、たまにははいりたいからサイト見てみます！ありがとう😆♨️目指せ美肌！",14
385,うそん！！すごい😆💕ありがとー🙌,14
386,"会場の写真見たら、気分も上がってきました
↑(｡•ᴗ•ฅ)↑age↑💓

お互い楽しみましょーね😆💕",14
387,"お疲れ様です🍁
夜は寒くなりそうなので、暖かくして頑張って下さい😆",14
388,うふふ（プレッシャーかけてます？）😆😆,14
389,"最後に😁

ありがとう😆🙏🏻",14
390,"まこちゃん ありがと😆💕✨
ここ2回ともバナーさんの画像で出たよ！まこちゃんにも出ますように๛ก(ｰ̀ωｰ́ก  )っﾊﾟﾜｰ",14
391,"ないでしょ😂
元マック店員の最高スマイルで😆🙌✨",14
392,"配信見てる人、みんなが違うカステイラを頭に描いていたのですね😆
ビタミン入りとは恐れ入りました✨

♪カステラ一番、電話は二番、3時のおやつは文明堂〜♪
が、関東民の定番です。たぶん😊",14
393,"1年ぶりに行きましたが
安定の楽しさでした😆",14
394,"ありがとうございます🙇‍♀️😆
酸っぱくてとっても美味しいです😚
フォローもありがとうございます🙇‍♀️
どうぞ宜しくお願い致します(＊◕ᴗ◕＊)",14
395,"ぬぉ❗またも輸血が必要だね💦

あともうちょっとで輸血準備できるから待ってて😆💦",14
396,"嬉しい〜😆💕😆💕😆💕
なおしーさん(",14
397,食べたい😆,14
398,"お迎えありがとうございます✨
フォローさせていただきました！ぜひ繋がりましょう～😆",14
399,"やっぱりここに着てたのね 💚
予想的中😆",14
400,"いやったぁぁーー！٩(◍˃̵͈̑ᴗ˂̵͈̑)و
酒買って帰らな😆😆

めちゃくちゃ出てれ〜(*-ω人)",14
401,"Tシャツ届きました!!😆🙌🏻💗

ポメ子ちゃんのサインカワイイ～!!😍💕

上木家さんのタコちゃんデザインもインパクトあって最高です！😆👍✨

ありがとうございました!!🥰🙏✨

たこ焼き「上木家」さんのインスタもチェックしてねー… ",14
402,"そしてそして、NEWシャンパンのお知らせ♡♡
DIVA(ディーバ)というシャンパンが入荷しました(((o(*ﾟ▽ﾟ*)o)))
羽のチャーム付き🥰❤️❤️
めちゃくちゃ飲みやすいです😆💕
ぜひ是非みんなで乾杯しよー🥂🍾
中村橋… ",14
403,"何してもいい安心感やば❤️
そういうエロスを楽しめる人とはしゃぐにはもってこい😆",14
404,"いいなぁ〜🥰🌟🌟🌟
も〜プレゼントまでおいてる🤭🤭🤭

オシャレ😍✨✨✨😆",14
405,"ありがとうございます😆
パライバとは思っていなかったのですが、予選落ちもあるのか❗と ",14
406,と思って、私が２つ食べたとこで、旦那が蓋を😏。3つ食べた😁。１個が小さいんよ😆,14
407,"シーズン7を殴ってるようです！
早くプレイしたいなぁ〜😆 ",14
408,"音羽ひなの
ひなのちゃんの練習歌枠楽しかった😆
ひなのちゃん結構良い感じに歌えてたね😊
特にひなのちゃんの声質的に低い感じでかっこいい感じの歌は、ひなのちゃんに似合ってると思った😆
英語わからなくて英語の歌詞の部分だけ、にゃんにゃんって言ってしまう所は可愛かった😁",14
409,あえて👍😆,14
410,いいぞ〜！ブログも頑張っちゃう？😆👍,14
411,"連勤頑張って😆
こちらもまた行けるように頑張りまっす💪",14
412,⛄FCBD動画面白すぎるんだが😆ww  そしてさっくんの言うとおり長いに越したことはない😌有難い💕(撮影してくれたスタッフさんも有難う🙏✨,14
413,"109日目。

17章クリア報酬でカーソスさんが、遠征参加権獲得！

シェミーラの部屋ができた！！

入り江ってダンジョンが滅茶苦茶難しくて最高に面白い！！！

……ﾊｱﾊｱ

色々一気に解放来て頭が回らない！
嬉しい悲鳴ですね😆 ",14
414,かけた本人超笑顔😆,14
415,おっ海賊弁当だ😆　しっかりとパワー補給して下さい👍,14
416,モアイさん所をチェックする前にお仕事行ってしまいましたが、確かに今日は良い日でした✨😆❤️朝イチにモアイさんにお弁当をコテンパンに言われた以外は   💕,14
417,わあ、ありがとうございます！😆✨🌈会場にお越しになれそうですか？もしお越しになれるようでしたら私に直接、Twitterで大丈夫です。アカウント名でご予約もOKです！🍀✨,14
418,"隠れミッキーとか探すの好きな母なんですよね😆
ぜひ見てみてください✨",14
419,"指の連打が目当ての字を通り過ぎてアタフタしてるうちに歌はドンドン次へと展開していくから一層もたついてプチパニック状態🤯❣️😂 
それはそれで楽しかったり😆🙌
上手くできた時は何とも言えない満足感&amp;達成… ",14
420,"スゲー😆😆😆

分刻みのスケジュールやな✨",14
421,"さん
メンション失礼します🙏🏻😆💓",14
422,"ありがとうございます😆
いや、会場だけです、、",14
423,"バカラ は副業に最適ですね😆
初心者でも低リスクで月16万円稼げる。

オンラインカジノ ",14
424,"命の大樹に新たな葉が芽吹いたと
ご報告を受けて数日。

元気なお姿が見られて良かったです(*^-^*)
これから彼の素敵な冒険が始まるのですね😆楽しみです！ ",14
425,"エリザベス女王杯をすごく楽しみにしてたけど、それを上回る楽しみがジャパンCに！！😆
いやぁー、面白くなってきたぞ👍",14
426,"良かったね！😆😆😆
完治だと思っていいのかな？👍❤",14
427,"LUCIAさーん！
チャンピオン🥳🎉✨
おめでとうございます😆👏✨
何度も対ありでした😂✨ ",14
428,"お疲れ様でした！🍺😆💕
あとは祈るだけですね(*vд人)

シーズン7楽しみやな〜((* ॑꒳ ॑*  ))
Bobさんの動画で勉強して全力でプレイします！",14
429,"良かった✨
ありがとう😆ございます",14
430,"はちわれさん⚡

こんにちは💀

そうなんです😌
昨日を生きれたとしても、今日命があるのは決して当然ではないのですよね。だから毎朝目が覚めることは非常に幸運です😆✨

はい！午後からもよろしくお願… ",14
431,"焼きカレーおまんとチーズタルタルピザソーストースト😊
焼いたまんは美味しいな！😆👏 ",14
432,"
一緒に叫ぼ😆",14
433,"次男、学校から帰ってくるなり「うさぎは水分を摂らない！」って教えてくれた 
図書室の本に書いてたらしい😅
ほんとかな⁉︎🤔😆 ",14
434,"PayPay×沖縄市の30%還元を利用してみようとしましたがなかなかの難関でした。💦

クレジットはヤフー以外対象外🙅‍♀️
銀行口座はゆうちょも沖銀も使用停止中🙅‍♀️

いろいろ調べたらセブンイレブンのATMから現金💰チャージ… ",14
435,パパと一緒に寝てるのかな？😆,14
436,"最近ディズニーランドとシーに行ってきました。
ディズニーランドでは美女と野獣の抽選にはずれる。今すぐにでも行ってリベンジしたい！
代わりにベイマックスは当選して、見た目以上に揺れが激しくて楽しかった😆
シーでは、閉園1時間前ぐらい… ",14
437,おかしくない！！ふつうだよ！😆,14
438,"だいたい500円とかでしたっけ⁇ゆきひろさんなら1回千円くらいかなと思ってましたが1,124円で決まりですね😆💕",14
439,"おお！BOBさんだ！😆✨
ハーモニカの音色ってホント沁みる感じしますよね〜☺️💕",14
440,ありがとうございます！😆,14
441,"赤ちゃん👶
一歳お誕生日おめでとう🎉✨😆✨🎊
福ちゃんも嬉しいね～🥰",14
442,ゆっちゃさんFPS好きなんだ😆,14
443,"✨ヘアメイク

✨ネイリスト

✨エステティシャン

✨出張マッサージ

✨リラクゼーション

色々あるけど手っ取り早く稼ぐなら副業😆

ここで紹介されてます🎀

↓


✨️副業LDH",14
444,通常に比べてお尻がえっちいですね😆💕,14
445,"姫様
有り難う御座います😆
家族あっての趣味ですしね✌️

僕も若くないので体調に気を付けないと😖
妻の方がだいぶ若いので順番的に僕ですよね😣
寂しい思いをさせないように頑張ります！",14
446,"🍄のイラストも見たい😆
描くのも大変ですが、アイディア出すのも難しいですよね。",14
447,"新装開店おめでとーございます🎉✨😆✨🎊
年内に改装間に合って良かったです😊
これで安心してギターと年末を過ごせますね🎵

turn over ? のフル(エレキ&amp;アコギパート)動画お願いします🙇⤵",14
448,"泥だらけでも
 今のやれる事をやります😆👍
結果オーライ！ ",14
449,可愛い😆💕,14
450,"エンゼル型で強力粉のシフォンケーキ作った！
気泡があることは課題だけど、めっちゃふわふわにで、美味しくできた〜！😆
日常垢
お菓子作り ",14
451,"美形の色白からは
想像できないアソコがクソエロい❗😍

👇モザ、スタンプなし👇

（risa1104)

挿れられながら
ビクビクイキまくる姿が激シコ❗❗

何回ヌいたかわからん❗😆",14
452,"ワンピース、ドラゴンボールに
大人気、鬼滅の刃のフィギュア・缶バッチを
入荷しました‼️‼️‼️‼️

特に缶バッチは種類もありますので
一度お気に入りキャラのグッズを
探しに来てみてください✨😆👍 ",14
453,"カレーぱんこんにちは！
配信でまってますね〜😆",14
454,"男子女子共に2連勝を楽しみにしてます😆

ポスター当たりますように…🙏 ",14
455,"絵描くの大好きです!!
これを見て描きたいって思える人が少しでも出てきたら嬉しいですね😆笑",14
456,"右の方が好きです。
ビキニカウル付けてるとカスタム感が出る気がします😆",14
457,大丈夫ですか!そーゆう時は鬼滅でも観ながらゆっくりしましょう😆笑,14
458,"でしょ！

ん〜 ゾクゾク〜😆",14
459,そだよねw可愛いのが来るのかと思いきや色っぽ～いグクやし😆💕 この雰囲気のグクもいいよね✨,14
460,"山の子だけど山には入らない子だから😆💦
ブナの木分からないし🥺

美味しそうなのは分かる！",14
461,"原作ファンには懐かしい調査兵団時代のエレンが描かれた限定カートン入りの大那です！
「駆逐してやる！グラスから…一滴…残らず！」
って呻き散らしながら飲みたいです！😆🍶",14
462,"顔死にすぎてた、こんなの私ちゃうわー！
トイレでお顔むにむにしまくって超笑顔作って戻ってきた😆😆😆
一歩の努力を辞めないし周りの頑張りも認め続けるって決めたやんか！！！",14
463,"いい意味で安心しました 😆➰🎶
ポテのお話どれもやばいしオチがだいすきで永遠に聞いとけれるから困りますやだ ⸜ ( ˆ࿀ˆ ) ⸝
いや推しの話してなさすぎだよねしようね w w w w",14
464,今日はのまないのれす😆,14
465,のすのライブにわに来たりしやん？😆,14
466,"初めて恋をした日に読む話って漫画の人だね😆
この人絵キレイだよね✨
読んでみるか…",14
467,こんちわ😆,14
468,こんにちは沢木さん😉いつもありがとう😉👍🎶楽しみながら、頑張って👊😆🎵,14
469,ぎょいぎょい！😆,14
470,"こんにちは😃
あ、2台存在するって事ですか😅
複数台存在するって濃いですね😆",14
471,絶対見まーす😆,14
472,ボサボサ  パッと見そう見えるかも😆,14
473,"そーだよなー！この時期に、海外から来てるヤツラだから、ロクでもない！
沈めちゃうんやー(笑)😆",14
474,わーい😆ありがとうございます☺️✨その子ともっと仲良くなりたいです🌸,14
475,ありがとうございま〜す😆,14
476,"疲れてしまって
寝てました〜😆

寒かったですが
気持ちのいい✨
秋晴れでした☀️",14
477,"ひろこちゃん元気してる〜❓
カードの請求書見るのちと勇気いるよね😆
たくさん稼いでね💕",14
478,メタリックな赤いタンブラーかわいい😆💕,14
479,"思い出した❣️
発表時のリアクションも良かったですよね😆👍
ちょっと訛ってる所がなんとも味があって大好きです💕",14
480,私も全く同じでコニー買っちゃいました！さっき付け方違ったけど入れてみたら落ち着いてました😆,14
481,"FPファンデベークにスパサブ狙いでスキトレ50枚以上費やしても付かず嫌になった結果……

こっちの方が嬉しい😆 ",14
482,トイプードルとペキニーズのミックス犬のもこちゃんがお母さんと一緒にやって来てくれました😊💕お母さんが店長と話していたので気になってしょうがないもこちゃん💦帰ってからも一生懸命にお母さんを探していましたが頑張ってくれました😆終わって… ,14
483,こんにちは😆,14
484,"おつかれさま☕
快晴の中でゴルフいいなー⛳
レディースゴルフ場ってあるのね🌺
行ってみたいわー😆
ヤケドしながらナイスラウンド！！
水ぶくれしちゃったのね( ´ •̥  ̫ •̥ ` )",14
485,"そしたらファンも
またお決まりのこのパターンね❤😆ってみんな安心してみてられるし笑えるんじゃないかな
たまにシちュエーションにアレンジを加えても良いね
一度でぃーのさんとじっくり話して、様々なファンみなが最後の罰ゲーむオチを楽しめ… ",14
486,"GS3なんてそんな有名なのに出てる声優さんなんだねー！キャラ真逆なの？真面目系なんだ？へぇ～気になるー！
声優さんってほんとすごいよねー！トーンとかで全然気付かない時もあるもん😆",14
487,黒猫ちゃんのキバ好きよ〜😆,14
488,"今日はぽかぽか暖かい☀️
大物を洗いに近所のコインランドリーへ。ラボンのロケした所が近かったら行きたかったなあ😆

イマソラ ソライロ ",14
489,電気店でオモチャ売り場でリカちゃんを何気なく目をやったら…いつもよりサイズより大きめな身長が5cmくらい伸びたリカちゃんがいた😆つい欲しくなったよ💕今度買おうかな,14
490,琉球もちっこバナナパワーですぬ😆👍✨✨✨,14
