num,feature
309,"御 朱印 です ね 😁 
"
157,"パソコン 閉じ て から 印刷 し なきゃ いけ ない もの ある の 思い出す 癖 ほんと やめ て 😭 
"
196,"昨日 お 天気 が よかっ た の で やっ て しまい まし た 😳 結露 の とき お 掃除 さ れる だけ で 十分 で は あり ませ ん か 💡 私 は 窓 掃除 自体 ひさびさ でし た の で ( ∩ ˘ ω ˘ ∩ ) 💦 内側 の サッシ の ところ って けっこう 汚れ てる ん です よ ね 😵 後日 また がんばろう と 思い ます 😤🔥 
"
46,"お 迎え し て しばらく 反応 が ない 場合 は お 別れ させ て いただき ます 🙇 ‍♀ ️💦 
"
1115,"ネギトロ は 聞い た こと あり ます 😭 だ から わたし ネギトロ 苦手 で … 築地 の 、 注文 が 入っ て から 叩い て くれる お 店 で しか ネギトロ 食べ ない と いう 謎 の こだわり が … 😂 その お 店 は とても 安い の に 美味しい ネギトロ 丼 を 作っ て くれ ます 😆 話 が それ まし た 🤣💦 
"
228,"今季 天界 … いや 、 その 先 まで 行っ て 直太朗 さん に 認め て 貰い たい ！ 😝 
"
165,"こんちは ✨ 😃 ハンバーグ うま そう 😋 
"
473,"ありがとう 😊 ♡ 
"
145,"アジ が 美味しかっ た 😋 炙り サーモン は もっと 美味しかっ た ！ 😂😂😂 
"
279,"④ 《 1 RT 20 pt 》 残り 1 ️ ⃣ 日 なん と っ ！ 444444 pt 達成 し まし た っ ✌ 🏻 ✌ 🏻 こんな に も 早く 達成 する なんて 思っ て なかっ た から ビックリ 😢💗 本当 に ありがとう ござい ます ！ ！ ！ 今日 は っ ！ 555555 pt 達成 さ せ ちゃう ❔ 😋 ❔… 
"
1728,"私 が 乱交 パーティー で 手 に 入れ た の は その 一体 感 。 不 完全 な 自分 が 他者 と 一体 化 する こと で 、 完全 な 存在 に なり たかっ た 。 で も いくら 粘膜 を 擦り合わせ た ところ で 、 心 まで は 解けあえ なかっ た 。 QR から き て ね ♡ めんど くさい と 思う けど ごめん ね 💦 
"
343,"違う の よ〜 『 採用 』 さ れ て から の 『 不 採用 』 な の よ 〜 😍💨💨 ぐし けん 
"
1799,"お 返事 遅く なり まし た 🙇💦💦 ありがとう ござい ます 😆💕 ✨ 
"
595,"ありがとう ござい ます \( * ´ ω `* ) / ぷくり ん 👶 が どんな お 姉 ちゃん に なる か 楽しみ です ( * ˙ ︶ ˙ * ) ☆ * ° 銀 ちゃん 🐰 は 変わら ず マイ ペース そう 😅 
"
436,"大丈夫 か〜 〜 ？ 💦 
"
305,"きのこ いっぱい 　 美味し そう 😋 
"
177,"明日 朝 ムビチケ 買い に 行く から 普段 の 1 時間 はやく 家出 ない と 🤣 帰っ たら すぐ 寝よっ と 😪💭 
"
451,"セックス は 才能 って ABC も うたっ てる 😇 
"
706,"【 ドル 円 保有 比率 】 ※ 15 : 00 更新 売り [ ショート ]： 30 . 54 % 買い [ ロング ]： 69 . 46 % チャンス の 時 は 、 ハイ レバ の 海外 FX で 儲けよう 😊 【 ドル 円 】 1 万 通貨 の 必要 証拠 金 ・ 国内 FX → 約 43 , 000 円 ・ 海外 F … 
"
290,"皆 さん 本日 の 仕入れ は 具合 は どの よう な 感じ です かー ？ 今日 暖かい の で はかどり そう です ね 😁 
"
236,"まぁ いい や ！ 断水 し てる から 家事 も でき ない し 、 ふて寝 しよ 😢 
"
1753,"そう な ん です ね 💦 基板 も でっかい ！ 
"
1285,"ね むこ さん 、 リプ ありがとう ー ✨ そうそう 、 暗い 道 に バス 停 あり まし た ね ！ なん か 懐かしい ー 💦 直線 の 道 が でき たら 近 すぎ て ビックリ です ( ^ o ^;) どんどん オシャレ に 様変わり し て いっ て 、 楽しみ だ けど つい て いける かしら ー ⁉ ️💦 
"
760,"うち も まだ な ん だ けど 纏まっ て 入る ん だ と 思っ て た 😱 2 ヶ月 に １ 回 な の に 1 ヶ月 分っ て ハロワ が 悪い の か 会社 が 悪い の か … 
"
452,"😇😇😇 ソロ で やれ 
"
193,"やめ て いい よ へ の 票 、 きっと 正確 に は ｢ やめ て 『 も 』 いい よ ｣ と 高辻 さん の 自由 を 尊重 する 意味 で の 投票 だ と ( 勝手 に ) 解釈 し て ます 😢 きっと こう いう 時 は その 票 や ほか の 皆 さん の よう に 静か に 寄り添う 行為 が 正解 な の … 
"
239,"こちら こそ ありがとう 😊 お 時間 ある 時 に お 願い し ます 🙌 
"
676,"ありがとう ござい ます ( ( ( o ( * ﾟ ▽ ﾟ * ) o ) ) ) バッキーボール さん の 野原 工芸 、 楽しみ に し て い ます 😋🎵 
"
45,"ちなみ に 、 マイ 姉 の ツイート も 見れる やつ と 見れ ない やつ あり ます 。 キミ 兄 、 マイ 姉 ブロック し てる でしょ ？ 😤💢😡 
"
724,"ほんと 週 3 休み たい 😱 
"
579,"11 / 5 ( 木 ) 15 : 31 本日 マルコ ポーロ が 売り切れ と なり まし た ！ 人気 商品 の スコーン は まだ たくさん あり ます 😋 ゴールド 、 シルバー カード を お 持ち で ない 方 も 店頭 にて クリスマス ケーキ の ご 予約 が 可能 です 🎄 お 日にち 、 種類 は 変更 が でき ませ … 
"
471,"天気 が 良 すぎる … 。 仕事 サボっ て 、 浮き を 眺め て い たい 😅 天気 最高 
"
220,"ちゃんと 1 列 目 キープ し て ？ 😡😡😡😡😡 www 
"
296,"APEX の 新 ステージ 難しい ~ 😢 
"
338,"私 は 電気 が 走っ た と 思う ！ さらに おいしく 進化 し た ミスド ポケモン ドーナツ は 、 11 月 13 日 （ 金 ） 発売 です ✨ ぜひ ショップ に 遊び に き て 、 どう 進化 し た の か 体感 し て ください 😊 ミスター ドーナツ ミスド ポケモン ミスド で ポケモン と いい こと ある ぞ 
"
765,"あ 、 、 電車 降りる の 忘れ た 💦💦😳 
"
518,"それ ぇ ぇ 、 プードル 可愛い ん だ けど 私 は すでに 黒髪 が 恋しく なっ て しまい まし た 😢 笑 
"
241,"いやいや 、 ひめ は その 場 に いる だけ で 充分 息 し てる よ 笑 息 し すぎ っす 笑 即 イキ だろう が なん だろう が 楽しけれ ば それ で ええ ん す よ ☺ ️ 気 に し なーい ✌ ️ 楽しん だ もん 勝ち 😝 ゴリラ だけ は 気 を つけ て ね 🦍 
"
525,"ほんま に そう 思う 😢 
"
283,"み ん な だ っ て 大 切 な 人 の 1 番 に な り た い で し ょ ？ 😋 ♡ 
"
869,"ありがとう ござい ます 😆🌟🌟 
"
144,"で は 六千 万 円 返し て いただき ましょう 。 利息 付き で 😆 
"
396,"夏 で も ない の に あちち タイム が やっ て き た … 顔 ヒリヒリ する よ 😭 今日 は 午前 中 から 映像 あり の 会議 あっ て 、 メイク し てる から まだ 多少 は マシ だろう けど 、 なん も し て なかっ たら 日焼け し てる か も 😱 午後 の 映像 あり 会議 も 終わっ た の で 、 一旦 デスク から 避難 。 
"
775,"転売 あり える よ な ー 🤮💦 絵 可愛い よ な ー 🥰💓 うち も こっち の が 絵 好き 💕 これ 100 円 やし この くらい やっ たら 気兼ね なく 集め て あげれる よ な 😂 から の ほんま ウエハース 美味しい からみ さ こと … 
"
4,"人 が 寒い から 止め て って お 願い し てる の に 無視 と か まじ で ない わ 😫 
"
624,"若い 子 と カラオケ なんて 、 おじ さん 緊張 し ちゃう ナ 💦 何 歳 ？ どこ 住み ？ て か 、 ライン やっ てる ❓ 😃 
"
54,"【 ポンド ドル 保有 比率 】 ※ 15 : 00 更新 売り [ ショート ]： 49 . 65 % 買い [ ロング ]： 50 . 35 % チャンス の 時 は 、 ハイ レバ の 海外 FX で 儲けよう 😊 【 ポンド ドル 】 1 万 通貨 の 必要 証拠 金 ・ 国内 FX → 約 56 , 000 円 … 
"
994,"私 は 去年 やっ て 、 腕 パンパン に 腫れ て だるく なっ て 、 全く ゆう さん と 同じ 症状 だっ た ん です 💦 もう 嫌 です よ ね 💦 私 は 同じ 思い し たく ない の で 自分 の 免疫 で 乗り越え ます ！ ！ ( ただ 注射 嫌い な だけ ) 
"
474,"わーい 😆 ありがとう ござい ます ☺ ️ ✨ その 子 と もっと 仲良く なり たい です 🌸 
"
305,"どす ま ん さん ありがとう ござい ます 😊 また 現場 で お 会い できる の 楽しみ です ！ って 自分 が 全然 行っ て ない だけ な ん です けど ね 笑 笑 
"
397,"奴 ら は 、 嘘 で も 100 回 言え ば 本当 に なる 、 の 精神 です から ね 😫 こちら は 真実 を 100 回 言っ て やり ましょう 。 
"
519,"どん だけ ぎゅうじら れ てる ん だろ ？ こわ すぎる 😱 
"
102,"なん か 御 祝い ムード です が 🤭 まだ VIX は 30 前後 。 死ん で ない 😈 トランプ の 法廷 闘争 と 混乱 は これ から アル アル 👽 ホワイト ハウス から 出 て こ ない か も よ ？ トランプ ちゃん 🤭 
"
296,"信玄 餅 美味し 〜☺ ️ パッパ に 感謝 だ なぁ 😊 
"
17,"賞金 付き 猛者 
"
337,"あい ちゃん ！ ！ ！ 嬉しい 😳 ✨ いつ も ありがとう ☺ ️💛 
"
377,"カナ ヲ 参入 で スキブ ４ も 根性 も 解決 し た から カリン と 幸村 どけ た けど １ 枠 悩ん だ から 適当 に レイ ラン いれ てる 😫 　 何 入れ たら いい やら 😫 
"
427,"えっ 、 可愛い お 皿 です ね 😳 
"
47,"アクリル クッキー 確か 怒涛 の サンリオ コラボ と 時期 が かぶっ て しまっ て 買い そびれ て しまっ た の です 💦 再販 待っ て て 本当 に 良かっ た ！ ！ めちゃくちゃ 可愛い です ～ (*´∀｀*) 
"
15,"なん で 😡 送っ た の か 自分 で も わかん なかっ た ＷＷＷＷＷＷＷＷ 
"
356,"ええ ええ ！ このこ ゴールド シップ な の ？ ！ ( 何事 も なかっ た か の よう に 訂正 する 図 ) や だ 運命 感じる 😳😳😳 ゴールド シップ が ネ キ の 推し 馬 な の ね ५ ✍( '▿' ) ﾒﾓ 
"
60,"バニラ アイス は 白い から ゼロ カロリー だ から 運動 し たら むしろ マイナス カロリー 🤪 笑 やっ たぁ 😇 
"
83,"これ 、 めっちゃ 気 に なっ て た ん だ よ ね やっぱり 美味しい なり か 😍 今度 買わ なきゃ ☺ 
"
1217,"しー 茶 さん おとなび ノブ お めでとう ござい ます 🎉😆🎉 
"
164,"わ ！ ✨ 手作り の ツリー だっ た と は 😆 素敵 〜 🎄 飾りつけ 楽し そう だ な〜 🤩 
"
54,"なん で こんな とても 天気 の いい 日 に 仕事 行か なあ かん ねん 😇 
"
253,"まじ かぁ … 。 眠気 が 先 に なっ ちゃう ん か ね ？ 😞💦 
"
54,"・ 城 から の 追手 を 倒し て いく 姫 と 盗賊 。 ・ 🐞 を 庇っ て 怪我 し て 治し て もらう シーン 。 ・ 現 国王 😈 を 倒し 、 のし上がる 。 が 含ま れ て いる 予定 の ﾊｯﾋﾟｰｪﾝﾄﾞ 書こう と し た けど 力 尽き た … … … … 脳内 補正 。 
"
522,"コンビニ で 販売 し て たら 買う ！ 😋 ww 
"
150,"ハーゲン 😳 ✨✨ いい な〜 💞💞 タイニー ちゃん ズ か わ い (  ˶ˆ꒳ˆ˵  ) 
"
180,"作っ たら ちゃんと たべ て ください ね 😡😡 ❗ シチュー は パン 派 です か ？ 米 派 です か ？ ？ ← 
"
416,"ミート 高橋 提供 😋 の 礼 三 先生 の コーナー の 始まり 。 😅🤣😂🤗🤭 コーナー が 始まる 前 の 提供 CM は なかなか 。 👀 ⁉ ️😆😁 小松 アナ が 今週 は お 休み ( * ´ ～ ｀ * ) です の で 、 代打 の 岡本 アナ 🍑 vs 礼 三 先生 の やり取り は ある の かしら ？ 。 🤔🙄 キックス ybs 
"
95,"やきとり 弁当 が 食べ たい ❗ 豚 串 な ん でしょ ？ 一 度 食べ て み たかっ た の 😊 買っ て 来 て もらおう 😤 情熱 あふれる 北海道 の 味 　 札幌 で イベント 開幕 ( STV ニュース 北海道 ) Yahoo ニュース 
"
418,"ひろ ぼー 、 こんにちは 😃 尊敬 を 探す って 、 素敵 だ ね 😍 
"
659,"行っ てらっしゃい ませ 〜 🎵 バースデー ライブ 楽しん で き て ください ね 😆😆😆 
"
734,"帰る もん ねー 😆💕 シルエット 富士 山 🗻 
"
1149,"嬉しい 悲鳴 です ね 😆 おつ でし た ！ ！ 
"
116,"( ´ Д ｀ ) 大人 に なり たく ない 😪 
"
1426,"今日 の バイト は 夜 だけ の 短 時間 な の で 、 ちょっと お やすみ 気分 🎶 年末 調整 の 紙 を もらっ た の で 、 夜 まで に 書い たり 、 添付 する もの を 用意 し たり し なく て は 💦 めんど くさい こと は 後回し に なり ます よ ね 😅 
"
74,"今日 の 合唱 祭 で 最 優秀 賞 だっ た ！ 合唱 曲 は 名付け られ た 葉 です 😝👍 
"
367,"この 方 結構 な Fa ン だ と 思っ て い た の です が … 違っ た の か も しれ ませ ん ね 😅 確か に そう です ね ！ 着る 機会 は あり ます もん ね … 
"
352,"私 が 9 月 に 注文 し た D & amp ; E - Mini Album Vol . 4 [ Special Album やっと 発送 連絡 が 来 た 😫 長かっ た 😭😭😭 で も 家 に 届く の は いつ に なる ん だろう ？ 🙄 うん ！ 気長 に 待とう 😌 
"
362,"自分 も めちゃ 美味しく 感じ まし た 〜 😋 ✨ 
"
80,"ありがとう ござい ます 😊 是非 また お 茶 に 行き たい です ね 
"
194,"また 私 が い ない 時 に 来る や ん 😡 
"
252,"ねむねむ 😪💤💤 
"
151,"な ぬ っ 🍱 ✨ 😱 ✨ 
"
220,"めっちゃ 群がっ てる けど あく さん の 体力 全然 減っ て ない 😈 
"
639,"Pub さん の 垢 が 凍結 し た らしい です 😢 フォロー し て て て て て て 
"
339,"意外 に こう 言う の が 満足 感 が あっ て 良い ん だ よ な 😋 糖質 気 に し なけれ ば % 😅 
"
214,"私 、 毎日 寝 不足 ✌ 🏻😴 ✌ 🏻 （ 笑 ） 違う 人 wwwwww ケンタウロス 的 な 、 、 ね ？ ？ ← 違う 仕事 は 制服 だ よ〜 ！ ！ サイズ アップ し ない よう に 頑張る 😤 （ 笑 ） 愛嬌 は FC の 方 で 見れる やつ か な〜 ？ 🥰 TikTok 見 てる よう で 見 て なか … 
"
74,"😅😅😅😅😅 分から ん 。 
"
229,"＃ ロード オマージュ 久し ぶり に 走り が 見れる の は 嬉しい 😃 結果 が すべて だ ぞ 和幸 ‼ ️ 
"
549,"博多 駅 の イルミ 、 綺麗 です よ ね〜 ✨ で も あの Xmas ツリー 🎄 、 もう そろそろ 他 の デザイン に し ない か な〜 ？ と 待ち焦がれ て おり ます 。 あれ に なっ て 、 かれこれ 5 年 目 くらい に は なり そう 🤔 た ん や ！ うまし ！ ！ です よ ね 😆💕 
"
210,"一部 の ドライバー が やっ た 事 で 、 頑張っ て いる 他 の ドライバー みんな が 細い 目 で 見 られる 様 な 事 。 本当 に マナー を 守っ て こそ の プロ だ と 言う 事 を 自覚 し て 欲しい 。 ポイ捨て と か モグリ だ から ね 😡 プロ ドライバー 失格 😡 
"
676,"ボンネット と フェンダー の 隙間 も ガム テープ 貼れ ば 301 キロ も 夢 じゃ あり ませ ん 😇 
"
557,"姫 おはよう ござい ます 😃 今日 も よろしく お 願い し ます 素敵 一 日 を 過ごし 楽しん で ください ね 👍 ❤ ️😘 ❤ ️💖🤗💞😊💕💗😍🥰😘 今日 も お 仕事 がんばっ て 👍 ❤ ️ ❤ ️ ❤ ️ 下さい ね 寒く なり まし た ね 😨💦 姫 今日 も お 仕事 … 
"
830,"ワークス ペース 　 作っ て み まし た 。 さっそく 、 チェック が 入っ て おり ます 😆 新しい パソコン は 、 超 早い ハズ な の で 、 仕事 が はかどる ハズ 😁 パソコン 設定 の 心 の 余裕 が 無く て 、 7 月 に 買っ た の に 今 まで 寝かせ て だっ た の は 、 ナイショ です 🤫 
"
1201,"知ら ぬ 間 に めっちゃ 文字 打っ て た ー ー 💦💦 今日 は 22 時 半 より SHOWROOM 予定 です ！ それ で は バイト へ 行っ て き ます ！ 良祐 放送 室 
"
383,"アメリカ 🇺🇸 選挙 で ゴタゴタ の とき に 仕掛け て くる と 思っ た わ 🤬 今日 は 気分 が 良く ない なあ 😡 
"
600,"みん ちゃん の ツイート 見 て 私 も 遡っ て み たら 、 学院 で 認定 証 貰っ て もう 4 年 経っ た みたい 😇😇😇 早い もん で 😇😇😇😇😇 4 年 も 経っ て 今 の スキル は ヤバい と 感じ てる の で 、 ちゃんと 練習 しよ … 。 
"
31,"すず の ん 🌷 おつ の ん です 😊 パンジー は 冬 の お 花 な ん だ ！ 治療 院 の 中 に 置く と し て も 耐寒 性 の ある パンジー と か シクラメン が いい の か な ？ 朝 は パン が 多い な ー 🍞 で も 旅館 と か なら 断然 和食 ！ ！ めっちゃ 食える よ ( 笑 ) 🍚😋 
"
71,"です です ( 笑 ) 🤣💦 
"
66,"耳元 で ころん と お 餅 が 揺れ て い たら 注目 を 集める こと 間違い なし 👀 焼き目 が つい て い て とっても おいし そう 💕 
"
516,"わし の 指 、 中指 より くすり指 の 方 が でかい ん だ よ な 。 変 な 指 、 嫌い 😫 
"
127,"本日 の ＤＪ ブース は 昨日 に 引き続き 「 ＃ エレキ そん ぐ 」 さすが に 毎日 変更 は 住民 が つい て これ ない みたい で 、 あまり 歌っ て くれ ない の で 、 3 日 おき くらい に しよう と 思い ます 😊 ＃ ドレミ 観客 に イヌ 族 の セッション ！ ヴォーカル ： ＃ バニラ ドラ … 
"
90,"遥 海 ちゃん は いい ん だ けど ね 。 ジェニ ちゃん は もう レジェンド 級 だっ た から 余計 に ね 😢 あの ミミ だっ た から ハマれ た ん だ もん なぁ ー 。 って 思う と 尚更 寂しい 😢 ゆき さん は あと もう ひとり 、 も だ よ ね 😆😁 
"
201,"配信 と か し て たら おもろかっ た ん です けど ね 笑 普通 に ツイッター で 募集 かけ て カジュアル 回し て た だけ っぽい です 😢 
"
262,"そんな 前 だっ た ん です か ！ 笑 笑 これ が 一 年 前 でし た から なぁ . . . 周り の 人 は セガ ゲー しか し て なかっ た から ぼっち でし た 😇 
"
317,"きっと そう です 😽 蘭丸 ちゃん の ヤンチャ さ を １番 良く 知っ てる 猫 ちゃん か も 😁 
"
387,"不思議 です よ ね〜 😅 お 先 に です 〜 キャンパー い 😋🍺 ✨ 
"
2167,"① 金銭 感覚 は 生活 に 直結 する の で 重要 💴 一 例 と し て 、 以前 、 アポ で 「 美味しかっ た 焼き肉 」 の 話題 に なっ た 際 、 ヘ ドロン 「 〇 〇 、 味 良かっ た けど 高い よ ね 😅 」 お 相手 　 「 そう ？ 2 人 で ○ 万 なら 安い と 思う けど （ 嫌味 なし 」 ヘ ドロン 「 そ 、 そう だ ね〜 😇 」 生活 ステージ が 近い の は 大切 💦 
"
593,"hikomaru さん 、 こんにちは ！ 👋 とら きち は チャーシュー も ほうれん 草 も ウマ ウマ です ね ！ 🐯🍜🥓😋 キレッキレ の スープ は 最高 です ね ！ 🐯🍜 ☺ ️ 
"
686,"が っつ さぁ ぁん お 優しい 〜 〜 😭 そろそろ 締切 な の で ふと 我 に 帰っ たら 急 に 心配 に なっ て き まし て ( チキン 💦 ) 参加 は 滑り込み し て 良かっ たぁ ー ✨ こんな に 楽しい の は が っつ さん の おかげ です ♡ 主催 ありがとう ござい ます 😆 
"
1656,"それ は 大変 です ね 💦 だいぶ 免疫 力 が 低下 し てる の か も 🤔 寝 不足 の 反動 は 大きい です し 、 できる よう なら 数 日間 だけ で も 早寝 を お すすめ し ます ！ 
"
298,"チシャ ネコ @ 月 華 さん こんにちは 😃 ありがとう ござい ます やっと 赤く なっ て 来 た ん です 😃 
"
45,"おじ さん は 未 成年 の ガキ 💦 だ ヨ ‼ ️😃 ( 矛盾 ) 明日 渋 タ と 新宿 に 行き ます ❗ ️ (^_^; 🏩 ( 平気 で 嘘 を つく な ) もし か し て 会える カナ ⁉ ️😅 マシュマロ を 投げ合おう 
"
113,"望月 記者 「 赤木 さん の 手記 と 、 奥 さま の 『 夫 が 生き て い たら 悔しく て 泣い て いる 』 と いっ た コメント を 聞い て 、 長官 自身 は どう お 感じ に なら れ た か ？ 」 菅 長官 「 私 自身 は 聞い て おり ませ ん 」 国会 質疑 で 不甲斐ない 答弁 を 繰り返す 菅 首相 。 官房 長 … 
"
285,"みち は さん こんにちは ✨ ありがとう ござい ます 🍀 詩っ て 、 表現 が 難しい です よ ね 😅 いつ も 悩み ます 💦 な の で 、 誉め て 頂け て とても うれしかっ た です 🍀🍀 ありがとう ❤ ️ 
"
225,"当日 は ツー ショット チェキ ぜひ 撮っ て ね ～ ！ ！ こう いう 日 は 遠慮 する 方 いつ も いる けど 物販 時間 余裕 ある の で 来 て くれる 方 みんな と 話し たい よ ～ 🥺💓 並ぶ 時間 の ない って 方 は 、 今年 も ！ 後日 渡す 宿題 チェキ も その 場 で 申し込め ます ！ 😆 宿題 チェキ は … 
"
164,"いよいよ 出版 です か ？ 😁 
"
430,"言わ なきゃ いい こと 言い ます よ ねー 、 ほんと 黙っ てろ BBA ！ です 😅 
"
375,"お 写真 素晴らしい です ね ～ とっても 美味し そう です 😋 刀削 麺 より も 太め です ね 
"
553,"イチョウ も 、 こんな たくさん 😃🎵 
"
444,"聞い た だけ で やばい やつ だ よ ね 😢 
"
12,"本日 の GBL の 結果 🙃 作っ た けど あまり 使っ て なかっ た シャドウ レア コイル と か フワライド で 遊ん だ けど 勝て なかっ た 😇 3 勝 報酬 で ガラルジグザグマ 個体 値 100 ％ 🥳 ひこう カップ 何 戦 できる か なぁ 🥱 ポケモン GO GBL … 
"
213,"懐かしい です ね 😊 
"
226,"空い た 1 時間 を 爆睡 し て もー た 😫 
"
344,"Body Pain さん から ニードル 届い た ❣ ️ アルコール の 綿 の やつ と オマケ も 付け て くれ てる ！ やっと 買え て 嬉しい 😋 
"
80,"そう だ ね ❗ 来年 に は 叶えよう ‼ ️😆 私 も 体重 落とさ ない と … 😱 自粛 期間 中 に ほとんど 動か なかっ た から マジ で やばい 💦 
"
387,"が こ おわ ！ 実 は 今日 体育 祭 でし た 😁 いつ も より 競技 と か 少なかっ た けど 楽しかっ た ！ ！ ( 下 の 画像 は 今日 使っ た はちまき ) 
"
113,"こんにちは ！ いつ も 貴重 な 情報 を ありがとう ござい ます 😊 ずっと 登録 しよう と やっ て いる の です が 、 いかん せ ん サイト が 重く て 進ま ず 参っ て おり まし た 😅💦 
"
703,"ヒヤァァァァァァァァァ ぎゃ ァ ァ ァ 🤣🤣 驚かさ ない で よぉ ぉ 💦 🤣🤣🤣🤣🤣 
"
343,"ひび あがき れ 、 やば すぎ て つらい 😭😭 
"
413,"右端 に 足 が 見える 😁 
"
695,"🍋😃 ❣ ️ 美味しい です か ⁉ ️ サッパリ し て 美味し そう です ね 美味しかっ たら 家 で 作っ て 食べ たい です 🤤 
"
204,"本当 に 、 謎 です よ ね 😳 
"
250,"お おー 行き まし た ？ 🤭 外 飲み 気持ち よさ そう 〜 😆 
"
99,"ふえ ぇ ❣ ️😳💦 もう すぐ 🏃🎸🎇 クリスマス 🎄 な の に 恋人 💑💏︎🏩🔞💕︎ が い ない 😢 って マジ ⁉ ️😱💦😢 ⤵ ️ これ じゃ 🥺 今後 の 学校 生活 🏫 ✨ 最悪 だ よ 😢💔😖 ⤵ ️ ふぇ 〜 ん 😭💔💦 実 は 🙊💭 フォロワー に 🌝 ✨ 気 に なる 人 😘👧💕 が いる ん だ けど DM で 告白 💐💌💖 し て … 
"
277,"夕方 まで 時間 出来 た から 😝 1000 円 で ( ﾉ * ° ▽ ° ) ﾉ たのし ー 🎶 
"
499,"汚 すぎ て 😫 もはや 金 超え て 薄 黄色 みたい に なっ てる ▂▅▇█▓▒ ( ’ ω ’ ) ▒▓█▇▅▂ うわぁ ぁ ぁ ぁ ぁ ぁ ぁ ぁ 
"
685,"強敵 JASH さん に 勝っ て ください ね ‼ ︎😆 頑張れー ‼ ︎٩ ( ᐛ ) و 
"
233,"当たっ て しまっ て た 😪💝 佐藤 新 に で も 会っ て こよう か な 🙂 
"
268,"犬 の 散歩 し 始め て 思う 事 や けど 、 こう 言っ た ゴミ と か 吸殻 と か 見 て いつ も 思う 事 … 「 ゴミ箱 に 捨てろ や ‼ ️ 」 もう 少し で 飲み込む ところ でし た … 😭 
"
112,"まじ で 😱 こ わっ ！ 
"
1738,"２ 回 以上 会い たく なる 男 の 人 って やっぱり 限ら れ てる ３ 人 に １人 くらい 身の回り の 人 に バレ たく ない の で 、 全く 知ら ない 人 に 会い たい な ー QR から き て ね ♡ めんど くさい と 思う けど ごめん ね 💦 
"
245,"寝る 子 は 育つ にゃ 😪 
"
649,"うわー 💦 キャセイ パシフィック 航空 撮り逃し た ー ー ー 💦😱 ま 、 いい や また 撮れる でしょ また 、 その うち に 😊 ひとりごと 
"
214,"わ ！ ！ ほんと だ ！ ！ そっくり 笑 リブート さん に 言わ れる まで 気づか ず … 😳 もう 、 この エ モート に しか 見え ませ ん 😂💕 
"
304,"いきなり ごめん なさい 。 これ 日向 と スプラトゥーン 出来る ん です か ？ どう やっ たら できる ん です か ね ？ 😳 
"
638,"ふふふ 😋 何 年 前 な の だろう か ロング ちゃん 
"
410,"一気 に しわ寄せ 来る より も 気 が つい たら 崖っぷち って なり そう で 怖い 💦 竹田 さん は まだ 許せる けど 岸 さん は テレビ 用 と ネット 用 で わけ すぎ です よ ね 💦 
"
162,"生まれ て 初めて の 私 の ため の ラブ ソング . . . ！ 😍😂😭 　 　 薄っぺらい ん だ か 濃い ん だ か 🤣🤣 これ RT でき ない ん です ね 一番 上 に ピン 📌 つけ と こう と 思っ た の にぃ 😝😆 イエイ 　 ウォ ウ 　 ウォウ ヘイヘイホー 🕌 
"
792,"6 枠 たま ドラ 欲し ぃ … 😳 
"
1897,"あたし 当選 し て 今日 届い た よ 😊 まだ 使っ て ない けど 💦 
"
1699,"地雷 じゃ ない よ ！ 💦 ごめん ね 昨日 体調 悪かっ た から 文章 が 投げやり に なっ て た 😭 のん ちゃん の 夢 小説 マジ で ファン だ から これ から も 楽しみ に し てる ☺ ️💓 
"
246,"優しい ママ … 😭💕 そう な ん です よ ねー 、 かなり 先 の グッズ の 予約 と なる と 躊躇っ ちゃい ます よ ね … 😇💦 私 も アクリル スタンド を 勢い で 予約 し たら 届く 頃 に は ｢ これ そんな に 欲しかっ た か … ？ ｣ って 思っ て しまっ て 😂 コスメ だ と お 高い し 余計 迷い ます ね … 🤔 
"
226,"うち の 隊長 征服 者 行き まし た ！ ！ お めでとう ！ ！ ！ 😝👍 
"
456,"↑ なに これ ？ かわいい 😋 普通 の ミルク チョコ ！ Peing 質問 箱 
"
47,"やっぱり 😃🐟 貴重 な 動画 ありがとう ござい ます 🎵 
"
89,"自分 も 所持 し て ない です … 😇 
"
246,"あと 指 蚊 に 食わ れ たら 最悪 よ な 😫 
"
100,"ご 参加 ありがとう ござい ます ✨ 結果 は 動画 を チェック 🌈 当選 さ れ た 方 に は DM にて 詳細 を お 送り し ます の で フォロー を 外さ ない で お 待ち ください ‼ ️ ハズレ て も 期間 中 毎日 参加 でき ます 😇 「 子育て アクア プラン 」 に つい て は … 
"
460,"あ ん スタ 5 周年 缶 バッジ 、 ぱしゃ これ 、 コスチューム マスコット の お 取引 の 皆 様 お 返事 や 、 ご 連絡 お 待た せ し て 申し訳 ござい ませ ん 🙇 ‍♀ ️ 本日 纏め て 整理 し 、 ご 連絡 予定 です 🙇 ‍♀ ️ また 、 仕事 の 休憩 時間 に ご 連絡 さ せ て いただき ます の で 、 夜間 に なり ます 💦 いつ も すみ ませ ん 🙇 ‍♀ ️ 
"
1574,"ね … 海外 作家 さん だっ た と し て も 連絡 どう に か きちんと 取っ て 欲しい し そもそも 納期 守れる 人 を 優先 し て 欲しい 🥺🥺🥺 ストレス MAX に なっ た あたり で こっち に くる から もう どう し て こう なっ たって なる よ ね 😭💦 
"
